date	plot	subplot	plant	inflor	height_cm	buds_1	open_1	nr_1	buds_2	open_2	nr_2	buds_3	open_3	nr_3	buds_4	open_4	nr_4	buds_5	open_5	nr_5	buds_6	open_6	nr_6	buds_7	open_7	nr_7	buds_8	open_8	nr_8	buds_9	open_9	nr_9	buds_10	open_10	nr_10	eggs_delia_flies	eggs_small_flies	eggs_total	flowers_with_eggs	notes	plotid	plantid	julian	open	buds	water	snow	water4
2018-07-16T00:00:00Z	3	C	168	1	23	2	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	3C	3C168	197	7	2	Addition	Normal	Addition
2018-07-20T00:00:00Z	3	C	168	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	3C168	201	0	0	Addition	Normal	Addition
2018-06-29T00:00:00Z	3	C	168	2	NA	19	6	0	6	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	3C168	180	6	25	Addition	Normal	Addition
2018-06-27T00:00:00Z	3	C	168	2	24	4	1	NA	12	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NR	3C	3C168	178	7	16	Addition	Normal	Addition
2018-06-20T00:00:00Z	2	A	171	1	31	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2A	2A171	171	0	1	Control	Early	Control
2018-06-22T00:00:00Z	2	A	171	1	NA	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2A	2A171	173	0	5	Control	Early	Control
2018-06-25T00:00:00Z	2	A	171	1	NA	10	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2A	2A171	176	0	10	Control	Early	Control
2018-07-03T00:00:00Z	2	A	171	1	NA	11	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	3	3	NA	2A	2A171	184	4	11	Control	Early	Control
2018-07-06T00:00:00Z	2	A	171	1	NA	15	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2A	2A171	187	3	15	Control	Early	Control
2018-07-09T00:00:00Z	2	A	171	1	NA	16	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	2A	2A171	190	4	16	Control	Early	Control
2018-07-09T00:00:00Z	2	A	171	1	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	2A	2A171	190	4	7	Control	Early	Control
2018-07-16T00:00:00Z	2	A	171	1	49	5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	2A	2A171	197	1	5	Control	Early	Control
2018-07-20T00:00:00Z	2	A	171	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2A	2A171	201	0	0	Control	Early	Control
2018-07-20T00:00:00Z	2	A	171	1	NA	3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	2A	2A171	201	0	3	Control	Early	Control
2018-07-20T00:00:00Z	2	A	171	1	NA	3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	2A	2A171	201	0	3	Control	Early	Control
2018-06-29T00:00:00Z	2	A	171	1	NA	14	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2A	2A171	180	4	14	Control	Early	Control
2018-08-24T00:00:00Z	2	A	171	1	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2A	2A171	236	0	1	Control	Early	Control
2018-06-27T00:00:00Z	2	A	171	1	38	16	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	egg fell off, NR	2A	2A171	178	2	16	Control	Early	Control
2018-06-15T00:00:00Z	3	C	171	1	35	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	3C171	166	0	2	Addition	Normal	Addition
2018-06-15T00:00:00Z	3	C	171	1	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	3C171	166	0	2	Addition	Normal	Addition
2018-06-18T00:00:00Z	3	C	171	1	37.5	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	3C171	169	0	6	Addition	Normal	Addition
2018-06-20T00:00:00Z	3	C	171	1	40	14	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	3C	3C171	171	1	14	Addition	Normal	Addition
2018-06-22T00:00:00Z	3	C	171	1	NA	21	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	3C171	173	1	21	Addition	Normal	Addition
2018-06-25T00:00:00Z	3	C	171	1	NA	19	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	3C171	176	6	19	Addition	Normal	Addition
2018-07-03T00:00:00Z	3	C	171	1	NA	12	10	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	3C	3C171	184	10	12	Addition	Normal	Addition
2018-07-06T00:00:00Z	3	C	171	1	NA	8	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	3C171	187	7	8	Addition	Normal	Addition
2018-07-09T00:00:00Z	3	C	171	1	NA	4	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	3C	3C171	190	3	4	Addition	Normal	Addition
2018-07-16T00:00:00Z	3	C	171	1	46	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	3C	3C171	197	1	0	Addition	Normal	Addition
2018-07-20T00:00:00Z	3	C	171	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	3C171	201	0	0	Addition	Normal	Addition
2018-07-20T00:00:00Z	3	C	171	1	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	3C	3C171	201	0	0	Addition	Normal	Addition
2018-06-29T00:00:00Z	3	C	171	1	NA	31	10	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3C	3C171	180	10	31	Addition	Normal	Addition
2018-06-27T00:00:00Z	3	C	171	1	44	23	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	NR	3C	3C171	178	8	23	Addition	Normal	Addition
2018-07-20T00:00:00Z	6	C	171	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	6C	6C171	201	0	0	Control	Normal	Mock rainout
2018-06-25T00:00:00Z	2	A	172	1	NA	1	0	NA	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2A	2A172	176	0	4	Control	Early	Control
2018-07-03T00:00:00Z	2	A	172	2	NA	6	3	3	3	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	5	5	NA	2A	2A172	184	6	9	Control	Early	Control
2018-07-06T00:00:00Z	2	A	172	2	NA	5	1	0	5	3	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2A	2A172	187	4	10	Control	Early	Control
2018-07-09T00:00:00Z	2	A	172	2	NA	6	3	7	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	NA	2A	2A172	190	3	8	Control	Early	Control
2018-07-09T00:00:00Z	2	A	172	2	NA	3	3	NA	7	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	3 eggs on 2 inflorescence, 3 on the other.	2A	2A172	190	5	10	Control	Early	Control
2018-07-16T00:00:00Z	2	A	172	2	39	2	0	0	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	2A	2A172	197	1	4	Control	Early	Control
2018-07-20T00:00:00Z	2	A	172	2	NA	2	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2A	2A172	201	0	2	Control	Early	Control
2018-07-20T00:00:00Z	2	A	172	2	NA	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	2A	2A172	201	0	2	Control	Early	Control
2018-07-20T00:00:00Z	2	A	172	2	NA	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	2A	2A172	201	0	2	Control	Early	Control
2018-06-29T00:00:00Z	2	A	172	2	NA	5	1	0	9	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2A	2A172	180	3	14	Control	Early	Control
2018-08-15T00:00:00Z	2	A	172	2	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	NA	2A	2A172	227	0	0	Control	Early	Control
2018-08-24T00:00:00Z	2	A	172	2	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2A	2A172	236	0	1	Control	Early	Control
2018-06-27T00:00:00Z	2	A	172	2	33	6	1	NA	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	2A	2A172	178	1	11	Control	Early	Control
2018-07-09T00:00:00Z	5	A	173	1	NA	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	5A	5A173	190	0	11	Addition	Early	Addition
2018-07-16T00:00:00Z	5	A	173	1	27	11	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	5A	5A173	197	5	11	Addition	Early	Addition
2018-07-20T00:00:00Z	5	A	173	1	NA	9	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	5A	5A173	201	5	9	Addition	Early	Addition
2018-07-25T00:00:00Z	5	A	173	1	NA	6	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	5A	5A173	206	3	6	Addition	Early	Addition
2018-07-31T00:00:00Z	5	A	173	1	NA	2	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	5A	5A173	212	3	2	Addition	Early	Addition
2018-08-10T00:00:00Z	5	A	173	1	NA	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5A	5A173	222	0	4	Addition	Early	Addition
2018-08-24T00:00:00Z	5	A	173	1	NA	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	5A	5A173	236	0	4	Addition	Early	Addition
2018-06-10T00:00:00Z	4	B	174	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B	4B174	161	0	8	Control	Early	Mock rainout
2018-06-10T00:00:00Z	4	B	174	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B	4B174	161	0	7	Control	Early	Mock rainout
2018-06-15T00:00:00Z	4	B	174	1	NA	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B	4B174	166	0	12	Control	Early	Mock rainout
2018-06-15T00:00:00Z	4	B	174	1	27	17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B	4B174	166	0	17	Control	Early	Mock rainout
2018-06-18T00:00:00Z	4	B	174	1	28	10	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B	4B174	169	2	10	Control	Early	Mock rainout
2018-06-20T00:00:00Z	4	B	174	1	30	22	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	upper corolla appears damaged	4B	4B174	171	6	22	Control	Early	Mock rainout
2018-06-22T00:00:00Z	4	B	174	1	NA	11	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B	4B174	173	4	11	Control	Early	Mock rainout
2018-06-22T00:00:00Z	4	B	174	1	NA	18	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B	4B174	173	9	18	Control	Early	Mock rainout
2018-06-25T00:00:00Z	4	B	174	1	NA	14	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B	4B174	176	8	14	Control	Early	Mock rainout
2018-06-27T00:00:00Z	4	B	174	1	31	17	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	nectar robbing	4B	4B174	178	7	17	Control	Early	Mock rainout
2018-06-29T00:00:00Z	4	B	174	1	NA	2	12	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B	4B174	180	12	2	Control	Early	Mock rainout
2018-07-02T00:00:00Z	4	B	174	1	NA	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B	4B174	183	0	1	Control	Early	Mock rainout
2018-07-06T00:00:00Z	4	B	174	1	NA	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B	4B174	187	1	0	Control	Early	Mock rainout
2018-07-11T00:00:00Z	4	B	174	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	4B	4B174	192	0	0	Control	Early	Mock rainout
2018-07-16T00:00:00Z	4	B	174	1	30	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	4B	4B174	197	0	0	Control	Early	Mock rainout
2018-07-20T00:00:00Z	4	B	174	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	4B	4B174	201	0	0	Control	Early	Mock rainout
2018-07-25T00:00:00Z	4	B	174	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B	4B174	206	0	0	Control	Early	Mock rainout
2018-06-15T00:00:00Z	4	B	175	1	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B	4B175	166	0	4	Control	Early	Mock rainout
2018-06-15T00:00:00Z	4	B	175	1	25	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B	4B175	166	0	6	Control	Early	Mock rainout
2018-06-20T00:00:00Z	4	B	175	1	38	25	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	4B	4B175	171	2	25	Control	Early	Mock rainout
2018-06-25T00:00:00Z	4	B	175	1	NA	13	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B	4B175	176	4	13	Control	Early	Mock rainout
2018-06-27T00:00:00Z	4	B	175	1	30	23	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	4B	4B175	178	5	23	Control	Early	Mock rainout
2018-07-02T00:00:00Z	4	B	175	1	NA	9	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	4B	4B175	183	5	9	Control	Early	Mock rainout
2018-07-06T00:00:00Z	4	B	175	1	NA	10	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B	4B175	187	6	10	Control	Early	Mock rainout
2018-07-11T00:00:00Z	4	B	175	1	NA	4	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	4B	4B175	192	3	4	Control	Early	Mock rainout
2018-07-20T00:00:00Z	4	B	175	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	4B	4B175	201	0	0	Control	Early	Mock rainout
2018-07-25T00:00:00Z	4	B	175	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B	4B175	206	0	0	Control	Early	Mock rainout
2018-08-07T00:00:00Z	4	B	175	1	NA	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B	4B175	219	0	2	Control	Early	Mock rainout
2018-08-10T00:00:00Z	4	B	175	1	NA	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4B	4B175	222	0	2	Control	Early	Mock rainout
2018-06-20T00:00:00Z	5	A	175	1	42	12	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	5A	5A175	171	0	12	Addition	Early	Addition
2018-06-22T00:00:00Z	5	A	175	1	NA	16	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5A	5A175	173	1	16	Addition	Early	Addition
2018-06-25T00:00:00Z	5	A	175	1	NA	20	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5A	5A175	176	4	20	Addition	Early	Addition
2018-07-05T00:00:00Z	5	A	175	1	NA	7	4	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	NA	5A	5A175	186	4	7	Addition	Early	Addition
2018-07-09T00:00:00Z	5	A	175	1	NA	5	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	2	2	NA	5A	5A175	190	3	5	Addition	Early	Addition
2018-07-16T00:00:00Z	5	A	175	1	55	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	5A	5A175	197	2	2	Addition	Early	Addition
2018-07-20T00:00:00Z	5	A	175	1	NA	3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	5A	5A175	201	0	3	Addition	Early	Addition
2018-07-31T00:00:00Z	5	A	175	1	NA	6	5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	5A	5A175	212	5	6	Addition	Early	Addition
