plantid	plot	other_notes	subplot	flowering	plant	date	rosettes	r1_longest	r1_leaves	r2_longest	r2_leaves	r3_longest	r3_leaves	r4_longest	r4_leaves	r5_longest	r5_leaves	r6_longest	r6_leaves	plotid	year	notes	n_rosettes	discard	separate	modify	plantid_new	transition_fixed	status_18_fixed	status_20_fixed	modified	status	flowered	survived	water	water4	sun_time	sun_date	warm_time	warm_date	snow	melt_date	snow_new	melt_time	sun_date_normal_mean	melt_offset	water_begin	water_end	last_day	precip_prewater_mm	precip_postwater_mm	precip_est_mm
1D25	1	NA	D	n	25	2019-06-25T00:00:00Z	indist	21	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D	2019	blank	NA				NA	vegetative > vegetative > dead_nf	vegetative	dead_nf	FALSE	vegetative	0	0	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
1D26	1	ts, above plant by 1 inch	D	n	26	2019-06-25T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D	2019	ts	0				NA	vegetative > vegetative > dead_nf	vegetative	dead_nf	FALSE	vegetative	0	0	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
1D27	1	dead	D	n	27	2019-06-25T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D	2019	dead	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
1D28	1	NA	D	n	28	2019-06-25T00:00:00Z	indist	24	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D	2019	blank	NA		pheno18		NA	vegetative > vegetative > dead_nf	vegetative	dead_nf	FALSE	vegetative	0	0	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
1D29	1	nf	D	blank	29	2019-06-25T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D	2019	nf	NA				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
1D30	1	nf	D	blank	30	2019-06-25T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D	2019	nf	NA				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
1D31	1	nf	D	blank	31	2019-06-25T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D	2019	nf	NA				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
1D32	1	nf	D	blank	32	2019-06-25T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D	2019	nf	NA				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
1D33	1	NA	D	n	33	2019-06-25T00:00:00Z	one_or_more	35	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D	2019	blank	1				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
1D34	1	NA	D	y	34	2019-07-10T00:00:00Z	one_or_more	49	11	62	31	NA	NA	NA	NA	NA	NA	NA	NA	1D	2019	blank	2				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
1D35	1	NA	D	n	35	2019-06-25T00:00:00Z	one_or_more	43	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D	2019	blank	1				NA	vegetative > vegetative > tagnf	vegetative	tagnf	FALSE	vegetative	NA	NA	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
1D36	1	chewed,ts	D	n	36	2019-06-25T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D	2019	chewed	0				NA	vegetative > vegetative > tagnf	vegetative	tagnf	FALSE	vegetative	NA	NA	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
1D37	1	NA	D	n	37	2019-06-25T00:00:00Z	one_or_more	36	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D	2019	blank	1				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
1D38	1	tag out, nf	D	blank	38	2019-06-25T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D	2019	nf	NA				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
1D39	1	nf	D	blank	39	2019-06-25T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D	2019	nf	NA		census20 leaf20		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
1D40	1	NA	D	n	40	2019-06-25T00:00:00Z	one_or_more	32	17	31	16	NA	NA	NA	NA	NA	NA	NA	NA	1D	2019	blank	2				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
1D41	1	NA	D	n	41	2019-06-25T00:00:00Z	one_or_more	46	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D	2019	blank	1		pheno20		NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
1C42	1	dead	C	n	42	2019-06-25T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	dead	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C43	1	NA	C	y	43	2019-06-25T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	blank	NA				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C44	1	nf	C	blank	44	2019-06-25T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	nf	NA				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C45	1	ts	C	n	45	2019-06-25T00:00:00Z	indist	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	ts	NA				NA	vegetative > vegetative > dead_nf	vegetative	dead_nf	FALSE	vegetative	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C46	1	NA	C	n	46	2019-06-25T00:00:00Z	indist	42	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	blank	NA				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C47	1	NA	C	y	47	2019-06-25T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	blank	NA				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C48	1	NA	C	n	48	2019-06-25T00:00:00Z	one_or_more	47	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	blank	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C49	1	NA	C	n	49	2019-06-25T00:00:00Z	one_or_more	24	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	blank	1		pheno19		NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C50	1	dead	C	n	50	2019-06-25T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	dead	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C51	1	dead	C	n	51	2019-06-25T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	dead	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C52	1	dead	C	n	52	2019-06-25T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	dead	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C53	1	NA	C	n	53	2019-06-25T00:00:00Z	one_or_more	42	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	blank	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C54	1	NA	C	n	54	2019-06-25T00:00:00Z	one_or_more	52	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	blank	1				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C55	1	ts	C	n	55	2019-06-25T00:00:00Z	indist	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	ts	NA				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C56	1	5ts	C	n	56	2019-06-25T00:00:00Z	one_or_more	20	5	6	20	5	21	NA	NA	NA	NA	NA	NA	1C	2019	ts	8				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C57	1	NA	C	n	57	2019-06-25T00:00:00Z	one_or_more	26	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	blank	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C58	1	tagnf	C	blank	58	2019-06-25T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	tagnf	NA				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C59	1	nf	C	blank	59	2019-06-25T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	nf	NA		census20		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C60	1	NA	C	n	60	2019-06-25T00:00:00Z	one_or_more	59	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	blank	1				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C61	1	nf	C	blank	61	2019-06-25T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	nf	NA				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C62	1	nf	C	blank	62	2019-06-25T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	nf	NA				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C63	1	nf	C	blank	63	2019-06-25T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	nf	NA				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C64	1	NA	C	n	64	2019-06-25T00:00:00Z	indist	27	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	blank	NA				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C65	1	NA	C	y	65	2019-07-10T00:00:00Z	one_or_more	48	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	blank	1				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C66	1	NA	C	n	66	2019-06-25T00:00:00Z	indist	18	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	blank	NA				NA	vegetative > vegetative > dead_nf	vegetative	dead_nf	FALSE	vegetative	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C67	1	nf	C	blank	67	2019-06-25T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	nf	NA		pheno18		NA	vegetative > vegetative > dead_nf	vegetative	dead_nf	FALSE	vegetative	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C68	1	dead	C	n	68	2019-06-25T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	dead	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C69	1	NA	C	n	69	2019-06-25T00:00:00Z	one_or_more	16	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	blank	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C70	1	NA	C	n	70	2019-06-25T00:00:00Z	one_or_more	26	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	blank	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C71	1	NA	C	n	71	2019-06-25T00:00:00Z	one_or_more	42	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	blank	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C72	1	NA	C	y	72	2019-06-25T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	blank	NA				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C73	1	ts	C	n	73	2019-06-25T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	ts	NA				NA	vegetative > vegetative > tagnf	vegetative	tagnf	FALSE	vegetative	NA	NA	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C74	1	dead	C	n	74	2019-06-25T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	dead	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C75	1	NA	C	n	75	2019-06-25T00:00:00Z	one_or_more	36	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	blank	1				NA	vegetative > vegetative > dead_nf	vegetative	dead_nf	FALSE	vegetative	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C76	1	NA	C	n	76	2019-06-25T00:00:00Z	one_or_more	18	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	blank	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C77	1	ts	C	n	77	2019-06-25T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	ts	NA				NA	vegetative > vegetative > dead_nf	vegetative	dead_nf	FALSE	vegetative	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C78	1	nf	C	blank	78	2019-06-25T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	nf	NA				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1C79	1	nf	C	blank	79	2019-06-25T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	2019	nf	NA				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1B647	1	NA	B	n	647	2019-06-25T00:00:00Z	one_or_more	18	14	35	38	32	33	NA	NA	NA	NA	NA	NA	1B	2019	blank	3				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Control	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1B648	1	NA	B	n	648	2019-06-25T00:00:00Z	one_or_more	54	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1B	2019	blank	1				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Control	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1B649	1	NA	B	n	649	2019-06-25T00:00:00Z	one_or_more	46	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1B	2019	blank	1				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Control	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
1B650	1	NA	B	n	650	2019-06-25T00:00:00Z	one_or_more	39	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1B	2019	blank	1				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Control	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
